voyId,voydepartureY
94230,1740.0
94231,1740.0
94232,1740.0
94233,1740.0
94234,1740.0
94235,1740.0
94236,1740.0
94237,1740.0
94238,1740.0
94239,1740.0
94240,1740.0
94241,1740.0
94242,1741.0
94243,1741.0
94244,1741.0
94245,1741.0
94246,1741.0
94247,1741.0
94248,1741.0
94249,1741.0
94250,1741.0
94251,1741.0
94252,1741.0
94253,1741.0
94254,1741.0
94255,1741.0
94256,1741.0
94257,1741.0
94258,1741.0
94259,1741.0
94260,1741.0
94261,1741.0
94262,1741.0
94263,1741.0
94264,1741.0
94265,1741.0
94266,1741.0
94267,1741.0
94268,1741.0
94269,1741.0
94270,1741.0
94271,1741.0
94272,1741.0
94273,1741.0
94274,1741.0
94275,1741.0
94276,1741.0
94277,1742.0
94278,1742.0
94279,1742.0
94280,1742.0
94281,1742.0
94282,1742.0
94283,1742.0
94284,1742.0
94285,1742.0
94286,1742.0
94287,1742.0
94288,1742.0
94289,1742.0
94290,1742.0
94291,1742.0
94292,1742.0
94293,1742.0
94294,1742.0
94295,1742.0
94296,1742.0
94297,1742.0
94298,1742.0
94299,1742.0
94300,1742.0
94301,1743.0
94302,1743.0
94303,1743.0
94304,1743.0
94305,1743.0
94306,1743.0
94307,1743.0
94308,1743.0
94309,1743.0
94310,1743.0
94311,1743.0
94312,1743.0
94313,1743.0
94314,1743.0
94315,1743.0
94316,1743.0
94317,1743.0
94318,1743.0
94319,1743.0
94320,1743.0
94321,1743.0
94322,1743.0
94323,1743.0
94324,1743.0
94325,1743.0
94326,1743.0
94327,1743.0
94328,1743.0
94329,1743.0
94330,1743.0
94331,1743.0
94332,1743.0
94333,1744.0
94334,1744.0
94335,1744.0
94336,1744.0
94337,1744.0
94338,1744.0
94339,1744.0
94340,1744.0
94341,1744.0
94342,1744.0
94343,1744.0
94344,1744.0
94345,1744.0
94346,1744.0
94347,1744.0
94348,1744.0
94349,1744.0
94350,1744.0
94351,1744.0
94352,1744.0
94353,1744.0
94354,1744.0
94355,1744.0
94356,1745.0
94357,1745.0
94358,1745.0
94359,1745.0
94360,1745.0
94361,1745.0
94362,1745.0
94363,1745.0
94364,1745.0
94365,1745.0
94366,1745.0
94367,1745.0
94368,1745.0
94369,1745.0
94370,1745.0
94371,1745.0
94407,1745.0
94408,1745.0
94409,1745.0
94410,1745.0
94411,1745.0
94412,1745.0
94413,1745.0
94414,1745.0
94415,1745.0
94416,1745.0
94417,1745.0
94418,1745.0
94419,1745.0
94420,1746.0
94421,1746.0
94422,1746.0
94423,1746.0
94424,1746.0
94425,1746.0
94426,1746.0
94427,1746.0
94428,1746.0
94429,1746.0
94430,1746.0
94431,1746.0
94432,1746.0
94433,1746.0
94434,1746.0
94435,1746.0
94436,1746.0
94437,1746.0
94438,1746.0
94439,1746.0
94440,1746.0
94441,1746.0
94442,1746.0
94443,1746.0
94444,1746.0
94445,1746.0
94446,1746.0
94447,1746.0
94448,1746.0
94449,1746.0
94450,1746.0
94451,1746.0
94452,1746.0
94453,1746.0
94454,1746.0
94455,1746.0
94456,1746.0
94457,1746.0
94458,1747.0
94459,1747.0
94460,1747.0
94461,1747.0
94462,1747.0
94463,1747.0
94464,1747.0
94465,1747.0
94466,1747.0
94467,1747.0
94468,1747.0
94469,1747.0
94470,1747.0
94471,1747.0
94472,1747.0
94473,1747.0
94474,1747.0
94475,1747.0
94476,1747.0
94477,1747.0
94478,1747.0
94479,1747.0
94480,1747.0
94481,1747.0
94482,1747.0
94483,1747.0
94484,1747.0
94485,1748.0
94486,1748.0
94487,1748.0
94488,1748.0
94489,1748.0
94490,1748.0
94491,1748.0
94492,1748.0
94493,1748.0
94494,1748.0
94495,1748.0
94496,1748.0
94497,1748.0
94498,1748.0
94499,1748.0
94500,1748.0
94501,1748.0
94502,1748.0
94503,1748.0
94504,1748.0
94505,1748.0
94506,1748.0
94507,1748.0
94508,1749.0
94509,1749.0
94510,1749.0
94511,1749.0
94512,1749.0
94513,1749.0
94514,1749.0
94515,1749.0
94516,1749.0
94517,1749.0
94518,1749.0
94519,1749.0
94520,1749.0
94521,1749.0
94522,1749.0
94523,1749.0
94524,1749.0
94525,1749.0
94526,1749.0
94527,1749.0
94528,1749.0
94529,1749.0
94530,1749.0
94531,1749.0
94532,1749.0
94533,1749.0
94534,1749.0
94535,1749.0
94536,1749.0
94537,1749.0
94538,1749.0
94539,1749.0
94540,1749.0
94541,1749.0
94542,1749.0
94543,1749.0
94544,1749.0
94545,1749.0
94546,1749.0
94547,1749.0
94548,1749.0
94549,1749.0
94550,1749.0
94551,1749.0
94372,1749.0
94373,1749.0
94552,1749.0
94553,1749.0
94554,1749.0
94555,1749.0
94374,1750.0
94375,1750.0
94376,1750.0
94377,1750.0
94378,1750.0
94379,1750.0
94380,1750.0
94381,1750.0
94382,1750.0
94556,1750.0
94557,1750.0
94558,1750.0
94559,1750.0
94560,1750.0
94561,1750.0
94562,1750.0
94563,1750.0
94564,1750.0
94565,1750.0
94566,1750.0
94567,1750.0
94568,1750.0
94569,1750.0
94570,1750.0
94571,1750.0
94572,1750.0
94573,1750.0
94574,1750.0
94575,1750.0
94576,1750.0
94577,1750.0
94578,1750.0
94579,1750.0
94580,1750.0
94581,1751.0
94582,1751.0
94583,1751.0
94584,1751.0
94585,1751.0
94586,1751.0
94587,1751.0
94588,1751.0
94589,1751.0
94590,1751.0
94591,1751.0
94592,1751.0
94593,1751.0
94594,1751.0
94595,1751.0
94596,1751.0
94597,1751.0
94598,1751.0
94599,1751.0
94600,1751.0
94601,1751.0
94602,1751.0
94603,1751.0
94604,1751.0
94605,1751.0
94606,1751.0
94607,1751.0
94608,1751.0
94609,1752.0
94610,1752.0
94611,1752.0
94612,1752.0
94613,1752.0
94614,1752.0
94615,1752.0
94616,1752.0
94617,1752.0
94618,1752.0
94619,1752.0
94620,1752.0
94621,1752.0
94622,1752.0
94623,1752.0
94624,1752.0
94625,1752.0
94626,1752.0
94627,1752.0
94628,1752.0
94629,1752.0
94630,1752.0
94631,1752.0
94632,1752.0
94633,1752.0
94634,1752.0
94635,1752.0
94636,1752.0
94637,1752.0
94638,1752.0
94639,1752.0
94640,1752.0
94641,1752.0
94642,1752.0
94643,1752.0
94644,1752.0
94645,1753.0
94646,1753.0
94647,1753.0
94649,1753.0
94650,1753.0
94651,1753.0
94652,1753.0
94653,1753.0
94654,1753.0
94655,1753.0
94656,1753.0
94657,1753.0
94658,1753.0
94659,1753.0
94660,1753.0
94661,1753.0
94662,1753.0
94663,1753.0
94664,1753.0
94665,1753.0
94666,1753.0
94667,1753.0
94668,1753.0
94669,1753.0
94670,1753.0
94672,1753.0
94673,1753.0
94674,1753.0
94675,1753.0
94676,1753.0
94677,1754.0
94678,1754.0
94679,1754.0
94680,1754.0
94681,1754.0
94682,1754.0
94683,1754.0
94684,1754.0
94685,1754.0
94686,1754.0
94687,1754.0
94688,1754.0
94689,1754.0
94690,1754.0
94691,1754.0
94692,1754.0
94693,1754.0
94694,1754.0
94695,1754.0
94696,1754.0
94697,1754.0
94698,1754.0
94699,1754.0
94700,1754.0
94701,1754.0
94702,1754.0
94703,1754.0
94704,1754.0
94705,1754.0
94706,1754.0
94707,1754.0
94708,1754.0
94709,1755.0
94710,1755.0
94711,1755.0
94712,1755.0
94713,1755.0
94714,1755.0
94715,1755.0
94716,1755.0
94717,1755.0
94718,1755.0
94719,1755.0
94720,1755.0
94721,1755.0
94722,1755.0
94723,1755.0
94724,1755.0
94725,1755.0
94726,1756.0
94727,1756.0
94728,1756.0
94729,1756.0
94730,1756.0
94731,1756.0
94732,1756.0
94733,1756.0
94734,1756.0
94735,1756.0
94736,1756.0
94737,1756.0
94738,1756.0
94739,1756.0
94740,1756.0
94741,1756.0
94742,1756.0
94743,1756.0
94744,1756.0
94745,1756.0
94746,1756.0
94747,1756.0
94748,1756.0
94749,1756.0
94750,1756.0
94751,1756.0
94752,1756.0
94753,1756.0
94754,1756.0
94755,1756.0
94383,1757.0
94384,1757.0
94385,1757.0
94386,1757.0
94387,1757.0
94388,1757.0
94389,1757.0
94390,1757.0
94391,1757.0
94392,1757.0
94393,1757.0
94756,1757.0
94757,1757.0
94758,1757.0
94759,1757.0
94760,1757.0
94761,1757.0
94762,1757.0
94763,1757.0
94764,1757.0
94765,1757.0
94766,1757.0
94767,1757.0
94768,1757.0
94769,1757.0
94770,1757.0
94771,1757.0
94772,1757.0
94773,1757.0
94774,1757.0
94775,1758.0
94776,1758.0
94777,1758.0
94778,1758.0
94779,1758.0
94780,1758.0
94781,1758.0
94782,1758.0
94783,1758.0
94784,1758.0
94785,1758.0
94786,1758.0
94787,1758.0
94788,1758.0
94789,1758.0
94790,1758.0
94791,1758.0
94792,1758.0
94793,1758.0
94794,1758.0
94795,1758.0
94796,1758.0
94797,1758.0
94798,1758.0
94799,1758.0
94800,1758.0
94801,1758.0
94802,1759.0
94803,1759.0
94804,1759.0
94805,1759.0
94806,1759.0
94807,1759.0
94808,1759.0
94809,1759.0
94810,1759.0
94811,1759.0
94812,1759.0
94813,1759.0
94814,1759.0
94815,1759.0
94816,1759.0
94817,1759.0
94818,1759.0
94819,1759.0
94820,1759.0
94821,1759.0
94822,1759.0
94823,1759.0
94824,1759.0
94825,1759.0
94826,1759.0
94827,1759.0
94828,1759.0
94829,1759.0
94830,1760.0
94831,1760.0
94832,1760.0
94833,1760.0
94834,1760.0
94835,1760.0
94836,1760.0
94837,1760.0
94838,1760.0
94839,1760.0
94840,1760.0
94841,1760.0
94842,1760.0
94843,1760.0
94844,1761.0
94845,1761.0
94846,1761.0
94847,1761.0
94848,1761.0
94849,1761.0
94850,1761.0
94851,1761.0
94852,1761.0
94853,1761.0
94854,1761.0
94855,1761.0
94856,1761.0
94857,1761.0
94858,1761.0
94859,1761.0
94860,1761.0
94861,1761.0
94862,1761.0
94863,1761.0
94864,1761.0
94865,1761.0
94866,1761.0
94867,1761.0
94868,1761.0
94869,1761.0
94870,1761.0
94871,1761.0
94872,1761.0
94873,1761.0
94874,1761.0
94875,1761.0
94876,1761.0
94877,1761.0
94878,1761.0
94879,1761.0
94880,1761.0
94881,1761.0
94882,1761.0
94883,1761.0
94884,1761.0
94885,1762.0
94886,1762.0
94887,1762.0
94888,1762.0
94889,1762.0
94890,1762.0
94891,1762.0
94892,1762.0
94893,1762.0
94894,1762.0
94895,1762.0
94896,1762.0
94897,1762.0
94898,1762.0
94899,1762.0
94900,1762.0
94901,1762.0
94902,1762.0
94903,1762.0
94904,1762.0
94905,1762.0
94906,1762.0
94907,1762.0
94908,1762.0
94648,1763.0
94909,1763.0
94910,1763.0
94911,1763.0
94912,1763.0
94913,1763.0
94914,1763.0
94915,1763.0
94916,1763.0
94917,1763.0
94918,1763.0
94919,1763.0
94920,1763.0
94921,1763.0
94922,1763.0
94923,1763.0
94924,1763.0
94925,1763.0
94926,1763.0
94927,1763.0
94928,1763.0
94929,1763.0
94930,1763.0
94931,1763.0
94932,1763.0
94933,1763.0
94934,1763.0
94935,1763.0
94936,1763.0
94937,1763.0
94938,1763.0
94939,1763.0
94940,1763.0
94941,1763.0
94942,1764.0
94943,1764.0
94944,1764.0
94945,1764.0
94946,1764.0
94947,1764.0
94948,1764.0
94949,1764.0
94950,1764.0
94951,1764.0
94952,1764.0
94953,1764.0
94954,1764.0
94955,1764.0
94956,1764.0
94957,1764.0
94958,1764.0
94959,1764.0
94960,1764.0
94961,1764.0
94962,1764.0
94963,1764.0
94964,1764.0
94965,1764.0
94966,1764.0
94967,1764.0
94968,1764.0
94969,1764.0
94970,1764.0
94971,1764.0
94972,1764.0
94973,1764.0
94974,1765.0
94975,1765.0
94976,1765.0
94977,1765.0
94978,1765.0
94979,1765.0
94980,1765.0
94981,1765.0
94982,1765.0
94983,1765.0
94984,1765.0
94985,1765.0
94986,1765.0
94987,1765.0
94988,1765.0
94989,1765.0
94990,1765.0
94991,1765.0
94992,1765.0
94993,1765.0
94994,1765.0
94995,1765.0
94996,1765.0
94997,1765.0
94998,1765.0
94999,1765.0
95000,1765.0
95001,1766.0
95002,1766.0
95003,1766.0
95004,1766.0
95005,1766.0
95006,1766.0
95007,1766.0
95008,1766.0
95009,1766.0
95010,1766.0
95011,1766.0
95012,1766.0
95013,1766.0
95014,1766.0
95015,1766.0
95016,1766.0
95017,1766.0
95018,1766.0
95019,1766.0
95020,1766.0
95021,1766.0
95022,1766.0
95023,1766.0
95024,1766.0
95025,1766.0
95026,1766.0
95027,1766.0
95028,1766.0
95029,1766.0
95030,1766.0
95031,1766.0
95032,1766.0
95033,1767.0
95034,1767.0
95035,1767.0
95036,1767.0
95037,1767.0
95038,1767.0
95039,1767.0
95040,1767.0
95041,1767.0
95042,1767.0
95043,1767.0
95044,1767.0
95045,1767.0
95046,1767.0
95047,1767.0
95048,1767.0
95049,1767.0
95050,1767.0
95051,1767.0
95052,1767.0
95053,1767.0
95054,1767.0
95055,1767.0
95056,1767.0
95057,1767.0
95058,1767.0
95059,1767.0
95060,1767.0
95061,1767.0
95062,1767.0
95063,1767.0
95064,1767.0
95065,1767.0
95066,1768.0
95067,1768.0
95068,1768.0
95069,1768.0
95070,1768.0
95071,1768.0
95072,1768.0
95073,1768.0
95074,1768.0
95075,1768.0
95076,1768.0
95077,1768.0
95078,1768.0
95079,1768.0
95080,1768.0
95081,1768.0
95082,1768.0
95083,1768.0
95084,1768.0
95085,1768.0
95086,1768.0
95087,1768.0
95088,1768.0
95089,1768.0
95090,1768.0
95091,1768.0
95092,1768.0
95093,1768.0
95094,1768.0
95095,1769.0
95096,1769.0
95097,1769.0
95098,1769.0
95099,1769.0
95100,1769.0
95101,1769.0
95102,1769.0
95103,1769.0
95104,1769.0
95105,1769.0
95106,1769.0
95107,1769.0
95108,1769.0
95109,1769.0
95110,1769.0
95111,1769.0
95112,1769.0
95113,1769.0
95114,1769.0
95115,1769.0
95116,1769.0
95117,1769.0
95118,1769.0
95119,1769.0
95120,1769.0
95121,1769.0
95122,1769.0
95123,1769.0
95124,1770.0
95125,1770.0
95126,1770.0
95127,1770.0
95128,1770.0
95129,1770.0
95130,1770.0
95131,1770.0
95132,1770.0
95133,1770.0
95134,1770.0
95135,1770.0
95136,1770.0
95137,1770.0
95138,1770.0
95139,1770.0
95140,1770.0
95141,1770.0
95142,1770.0
95143,1770.0
95144,1770.0
95145,1770.0
95146,1770.0
95147,1771.0
95148,1771.0
95149,1771.0
95150,1771.0
95151,1771.0
95152,1771.0
95153,1771.0
95154,1771.0
95155,1771.0
95156,1771.0
95157,1771.0
95158,1771.0
95159,1771.0
95160,1771.0
95161,1771.0
95162,1771.0
95163,1771.0
95164,1771.0
95165,1771.0
95166,1771.0
95167,1771.0
95168,1771.0
95169,1771.0
95170,1771.0
95171,1771.0
95172,1771.0
95173,1771.0
95174,1771.0
95175,1771.0
95176,1771.0
95177,1771.0
95178,1771.0
95179,1771.0
95180,1772.0
95181,1772.0
95182,1772.0
95183,1772.0
95184,1772.0
95185,1772.0
95186,1772.0
95187,1772.0
95188,1772.0
95189,1772.0
95190,1772.0
95191,1772.0
95192,1772.0
95193,1772.0
95194,1772.0
95195,1772.0
95196,1772.0
95197,1772.0
95198,1772.0
95199,1772.0
95200,1772.0
95201,1772.0
95202,1772.0
95203,1772.0
95204,1772.0
95205,1772.0
95206,1772.0
95207,1772.0
95208,1772.0
95209,1772.0
95210,1772.0
95211,1772.0
95212,1772.0
95213,1772.0
95214,1772.0
95215,1772.0
95216,1772.0
95217,1773.0
95218,1773.0
95219,1773.0
95220,1773.0
95221,1773.0
95222,1773.0
95223,1773.0
95224,1773.0
95225,1773.0
95226,1773.0
95227,1773.0
95228,1773.0
95229,1773.0
95230,1773.0
95231,1773.0
95232,1773.0
95233,1773.0
95234,1773.0
95235,1773.0
95236,1773.0
95237,1773.0
95238,1773.0
95239,1773.0
95240,1773.0
95241,1773.0
95242,1773.0
95243,1773.0
95244,1773.0
95245,1773.0
95246,1773.0
95247,1774.0
95248,1774.0
95249,1774.0
95250,1774.0
95251,1774.0
95252,1774.0
95253,1774.0
95254,1774.0
95255,1774.0
95256,1774.0
95257,1774.0
95258,1774.0
95259,1774.0
95260,1774.0
95261,1774.0
95262,1774.0
95263,1774.0
95264,1774.0
95265,1774.0
95266,1774.0
95267,1774.0
95268,1774.0
95269,1774.0
95270,1774.0
95271,1774.0
95272,1774.0
95273,1774.0
95274,1774.0
95275,1775.0
95276,1775.0
95277,1775.0
95278,1775.0
95279,1775.0
95280,1775.0
95281,1775.0
95282,1775.0
95283,1775.0
95284,1775.0
95285,1775.0
95286,1775.0
95287,1775.0
95288,1775.0
95289,1775.0
95290,1775.0
95291,1775.0
95292,1775.0
95293,1775.0
95294,1775.0
95295,1775.0
95296,1775.0
95297,1775.0
95298,1775.0
95299,1775.0
95300,1775.0
95301,1775.0
95302,1775.0
95303,1775.0
95304,1775.0
95305,1775.0
95306,1775.0
95307,1775.0
95308,1776.0
95309,1776.0
95310,1776.0
95311,1776.0
95312,1776.0
95313,1776.0
95314,1776.0
95315,1776.0
95316,1776.0
95317,1776.0
95318,1776.0
95319,1776.0
95320,1776.0
95321,1776.0
95322,1776.0
95323,1776.0
95324,1776.0
95325,1776.0
95326,1776.0
95327,1776.0
95328,1776.0
95329,1776.0
95330,1776.0
95331,1776.0
95332,1776.0
95333,1776.0
95334,1776.0
95335,1776.0
95336,1776.0
95337,1776.0
95338,1777.0
95339,1777.0
95340,1777.0
95341,1777.0
95342,1777.0
95343,1777.0
95344,1777.0
95345,1777.0
95346,1777.0
95347,1777.0
95348,1777.0
95349,1777.0
95350,1777.0
95351,1777.0
95352,1777.0
95353,1777.0
95354,1777.0
95355,1777.0
95356,1777.0
95357,1977.0
95358,1777.0
95359,1777.0
95360,1777.0
95361,1777.0
95362,1777.0
95363,1778.0
95364,1778.0
95365,1778.0
95366,1778.0
95367,1778.0
95368,1778.0
95369,1778.0
95370,1778.0
95371,1778.0
95372,1778.0
95373,1778.0
95374,1778.0
95375,1778.0
95376,1778.0
95377,1778.0
95378,1778.0
95379,1778.0
95380,1778.0
95381,1778.0
95382,1778.0
95383,1779.0
95384,1779.0
95385,1779.0
95386,1779.0
95387,1779.0
95388,1779.0
95389,1779.0
95390,1779.0
95391,1779.0
95392,1779.0
95393,1779.0
95394,1779.0
95395,1779.0
95396,1779.0
95397,1779.0
95398,1779.0
95399,1779.0
95400,1779.0
95401,1779.0
95402,1779.0
95403,1779.0
95404,1779.0
95405,1779.0
95406,1779.0
95407,1779.0
95408,1779.0
95409,1779.0
95410,1779.0
95411,1779.0
95412,1779.0
95413,1779.0
95414,1779.0
95415,1779.0
95416,1779.0
95417,1780.0
95418,1780.0
95419,1780.0
95420,1780.0
95421,1780.0
95422,1780.0
95423,1780.0
95424,1780.0
95425,1780.0
95426,1780.0
95427,1780.0
95428,1780.0
95429,1780.0
95430,1780.0
95431,1780.0
95432,1780.0
95433,1780.0
95434,1780.0
95435,1780.0
95436,1780.0
95437,1780.0
95438,1780.0
95439,1780.0
95440,1780.0
95441,1780.0
95442,1782.0
95443,1782.0
95444,1782.0
95445,1782.0
95446,1782.0
95447,1782.0
95448,1782.0
95449,1782.0
95450,1782.0
95451,1782.0
95452,1782.0
95453,1782.0
95454,1782.0
95455,1782.0
95456,1782.0
95457,1783.0
95458,1783.0
95459,1783.0
95460,1783.0
95461,1783.0
95462,1783.0
95463,1783.0
95464,1783.0
95465,1783.0
95466,1783.0
95467,1783.0
95472,1783.0
95468,1783.0
95469,1783.0
95470,1783.0
95471,1783.0
95473,1783.0
95474,1783.0
95475,1783.0
95476,1783.0
95477,1783.0
95478,1783.0
95479,1783.0
95480,1783.0
95481,1783.0
95482,1783.0
95483,1783.0
95484,1783.0
95485,1783.0
95486,1783.0
95487,1783.0
95488,1783.0
95489,1783.0
95490,1783.0
95491,1783.0
95492,1783.0
95493,1784.0
95494,1784.0
95495,1784.0
95496,1784.0
95497,1784.0
95498,1784.0
95499,1784.0
95500,1784.0
95501,1784.0
95502,1784.0
95503,1784.0
95504,1784.0
95505,1784.0
95506,1784.0
95507,1784.0
95508,1784.0
95509,1784.0
95510,1784.0
95511,1784.0
95512,1784.0
95513,1784.0
95514,1784.0
95515,1784.0
95516,1784.0
95517,1784.0
95518,1784.0
95519,1784.0
95520,1784.0
95521,1784.0
95522,1784.0
95523,1784.0
95524,1784.0
95525,1784.0
95526,1784.0
95527,1784.0
95528,1784.0
95529,1784.0
95530,1784.0
95531,1784.0
95532,1785.0
95533,1785.0
95534,1785.0
95535,1785.0
95536,1785.0
95537,1785.0
95538,1785.0
95539,1785.0
95540,1785.0
95541,1785.0
95542,1785.0
95543,1785.0
95544,1785.0
95545,1785.0
95546,1785.0
95547,1785.0
95548,1785.0
95549,1785.0
95550,1785.0
95551,1785.0
95552,1785.0
95553,1785.0
95554,1785.0
95555,1785.0
95556,1785.0
95557,1785.0
95558,1785.0
95559,1785.0
95560,1785.0
95561,1785.0
95562,1785.0
95563,1785.0
95564,1785.0
95565,1786.0
95566,1786.0
95567,1786.0
95568,1786.0
95569,1786.0
94394,1786.0
94395,1786.0
94396,1786.0
94397,1786.0
94398,1786.0
94399,1786.0
94400,1786.0
94401,1786.0
94402,1786.0
94403,1786.0
94404,1786.0
94405,1786.0
94406,1786.0
95570,1786.0
95571,1786.0
95572,1786.0
95573,1786.0
95574,1786.0
95575,1786.0
95576,1786.0
95577,1786.0
95578,1786.0
95579,1786.0
95580,1786.0
95581,1786.0
95582,1786.0
95583,1786.0
95584,1786.0
95585,1786.0
95586,1787.0
95587,1787.0
95588,1787.0
95589,1787.0
95590,1787.0
95591,1787.0
95592,1787.0
95593,1787.0
95594,1787.0
95595,1787.0
95596,1787.0
95597,1787.0
95598,1787.0
95599,1787.0
95600,1787.0
95601,1787.0
95602,1787.0
95603,1787.0
95604,1787.0
95605,1787.0
95606,1787.0
95607,1787.0
95608,1787.0
95609,1787.0
95610,1787.0
95611,1787.0
95612,1787.0
95613,1787.0
95614,1787.0
95615,1787.0
95616,1787.0
95617,1787.0
95618,1787.0
95619,1787.0
95620,1787.0
95621,1787.0
95622,1787.0
95623,1787.0
95624,1787.0
95625,1787.0
95626,1787.0
95627,1787.0
95628,1787.0
95629,1787.0
95630,1787.0
95631,1787.0
95632,1788.0
95633,1788.0
95634,1788.0
95635,1788.0
95636,1788.0
95637,1788.0
95638,1788.0
95639,1788.0
95640,1788.0
95641,1788.0
95642,1788.0
95644,1788.0
95645,1788.0
95646,1788.0
95647,1788.0
95648,1788.0
95649,1788.0
95650,1788.0
95651,1788.0
95652,1788.0
95653,1788.0
95654,1788.0
95655,1788.0
95656,1788.0
95657,1788.0
95658,1788.0
95659,1788.0
95660,1788.0
95661,1788.0
95662,1788.0
95663,1788.0
95664,1788.0
95665,1788.0
95666,1788.0
95667,1789.0
95668,1789.0
95669,1789.0
95670,1789.0
95671,1789.0
95672,1789.0
95673,1789.0
95674,1789.0
95675,1789.0
95676,1789.0
95677,1789.0
95678,1789.0
95679,1789.0
95680,1789.0
95681,1789.0
95682,1789.0
95683,1789.0
95684,1789.0
95685,1789.0
95686,1789.0
95687,1789.0
95688,1789.0
95689,1789.0
95690,1789.0
95691,1789.0
95692,1789.0
95693,1789.0
95694,1789.0
95695,1790.0
95696,1790.0
95697,1790.0
95698,1790.0
95699,1790.0
95700,1790.0
95701,1790.0
95702,1790.0
95703,1790.0
95704,1790.0
95705,1790.0
95706,1790.0
95707,1790.0
95708,1790.0
95709,1790.0
95710,1790.0
95711,1790.0
95712,1790.0
95713,1790.0
95714,1790.0
95715,1790.0
95716,1790.0
95717,1790.0
95718,1790.0
95719,1790.0
95720,1790.0
95721,1790.0
95722,1790.0
95723,1790.0
95724,1790.0
95725,1790.0
95726,1791.0
95727,1791.0
95728,1791.0
95729,1791.0
95730,1791.0
95731,1791.0
95732,1791.0
95733,1791.0
95734,1791.0
95735,1791.0
95736,1791.0
95737,1791.0
95738,1791.0
95739,1791.0
95740,1791.0
95741,1791.0
95742,1791.0
95743,1791.0
95744,1791.0
95745,1791.0
95746,1791.0
95747,1791.0
95748,1791.0
95749,1791.0
95750,1791.0
95751,1791.0
95752,1791.0
95753,1791.0
95754,1791.0
95755,1791.0
95756,1792.0
95757,1792.0
95758,1792.0
95759,1792.0
95760,1792.0
95761,1792.0
95762,1792.0
95763,1792.0
95764,1792.0
95765,1792.0
95766,1792.0
95767,1792.0
95768,1792.0
95769,1792.0
95770,1792.0
95771,1792.0
95772,1792.0
95773,1792.0
95774,1792.0
95775,1792.0
95776,1792.0
95777,1792.0
95778,1792.0
95779,1792.0
95780,1793.0
95781,1793.0
95782,1793.0
95783,1793.0
95784,1793.0
95785,1793.0
95786,1793.0
95787,1793.0
95788,1793.0
95789,1793.0
95790,1793.0
95791,1793.0
95792,1793.0
95793,1793.0
95794,1793.0
95795,1793.0
95796,1793.0
95797,1793.0
95798,1793.0
95799,1793.0
95800,1793.0
95801,1793.0
95802,1793.0
95803,1793.0
95804,1793.0
95805,1793.0
95806,1794.0
95807,1794.0
95808,1794.0
95809,1794.0
95810,1794.0
95811,1794.0
95812,1794.0
95813,1794.0
95814,1794.0
95815,1794.0
95816,1794.0
95817,1794.0
95818,1794.0
95819,1794.0
95820,1794.0
95821,1794.0
95822,1794.0
95823,1794.0
95824,1794.0
95825,1794.0
95826,1794.0
95827,1794.0
91076,
